,index,isin,year,Return_n,Return_n+1,country,new_industry,exchange,fte_category,cap_category,businessClass,Total Revenue,Total Revenue : Annual Variation,Net Income,Net Income : Annual Variation,EBITDA,EBITDA : Annual Variation,Basic EPS,Basic EPS : Annual Variation,Operating Cash Flow,Operating Cash Flow : Annual Variation,Free Cash Flow,Free Cash Flow : Annual Variation,Total Assets,Total Assets : Annual Variation,Long Term Debt,Long Term Debt : Annual Variation,Total Liabilities Net Minority Interest,Total Liabilities Net Minority Interest : Annual Variation,Stockholders Equity,Stockholders Equity : Annual Variation
DK0015205637_2022,1994,DK0015205637,2022,0.7768380982424183,-0.16938518892844404,2.0,20.0,4.0,1.0,2.0,0.0,2917639.1683433936,-0.1838580165847435,-146478.87323943662,-1.049611557857435,-141381.62307176393,-1.0370045290173089,-0.4963112005365526,-1.049731182795699,355197.8537894031,-3.543707973102786,355197.8537894031,-3.543707973102786,9462508.383635145,-0.2354968408960367,0.0,0.0,641582.8303152247,-0.0168550873586844,8820925.55331992,-0.2476661175178473
DK0015205637_2021,1995,DK0015205637,2021,0.07673245824296898,0.7768380982424183,2.0,20.0,4.0,1.0,2.0,0.0,3574916.163648558,0.1426917634952622,2952515.0905432594,327.5223880597015,3820657.276995305,69.6774193548387,9.979879275653923,371.0,-139637.82696177062,-1.399616122840691,-139637.82696177062,-1.399616122840691,12377330.650570087,0.2657649624823385,0.0,0.0,652582.1596244131,0.0629233122132401,11724748.490945674,0.279353648897866
DK0061408580_2022,1997,DK0061408580,2022,0.07136162693074469,-0.4900709331685956,2.0,19.0,4.0,2.0,2.0,0.0,2867203.219315896,0.4204545454545454,-425217.9745137492,-0.5283439964291028,43460.76458752515,-1.0524271844660191,-0.013910932260228,-0.5307845443851235,63849.765258215964,-1.1008260961660663,-1233132.1260898726,-0.2897867737948084,5407243.460764588,-0.1089128608691807,462642.52179745137,-0.0555859802847754,2493360.1609657947,-0.0850561134081512,2913883.2997987927,-0.1283604847123023
DK0061408580_2021,1998,DK0061408580,2021,-0.2809413918201812,0.07136162693074469,2.0,19.0,4.0,2.0,2.0,0.0,2018511.0663983903,-0.4715364354697102,-901542.5888665324,-5.313863928112966,-828973.8430583501,-2.26873331964689,-0.0296472166331321,-5.200383891750128,-633266.2642521798,-3.215391834819333,-1736284.3729040911,1.5375416584983337,6068142.186452045,0.7194876278079745,489872.56874580815,-0.0516748896390547,2725150.9054325954,0.1255401662049861,3342991.28101945,2.0175566049158493
DK0061414471_2021,2000,DK0061414471,2021,-0.7425740406106882,-0.5131439802235213,2.0,18.0,4.0,2.0,2.0,0.0,2156626.691098869,0.8834569174207062,-2492265.7276995303,1.8063490792815504,-2551763.246143528,2.194194890032348,-0.2430166331321261,1.4202548116165457,-2387016.9014084507,6.256841005497924,-2907413.95036888,2.7494336435780995,4334372.09926224,0.0877796633043966,852674.7149564051,1.848962231594233,2027465.057008719,0.7584504440989146,2306907.0422535213,-0.1853051298514704
SE0003909282_2022,2002,SE0003909282,2022,0.9765110549913371,0.14394940547682925,15.0,14.0,29.0,3.0,2.0,0.0,157156266.66666666,0.4145388008317578,9004177.777777778,0.5450094564090049,13722133.333333334,0.5088847619978497,0.0,0.0,9363288.888888888,0.5137453834767989,8886577.777777778,0.4855198442770324,66016355.55555555,0.4917497052390125,6658755.555555556,3.841714064115822,42677955.55555555,0.503366022895218,23338400.0,0.4709652479368938
SE0003909282_2021,2003,SE0003909282,2021,0.5744387708751907,0.9765110549913371,15.0,14.0,29.0,3.0,2.0,0.0,111100711.1111111,0.4119860595687956,5827911.111111111,0.8179902395740906,9094222.222222222,0.6667209696337808,0.0,0.0,6185511.111111111,0.7351203091883804,5982133.333333333,0.7928232724172838,44254311.11111111,0.294463453698311,1375288.888888889,-0.294321550741163,28388266.666666668,0.2816501795854486,15866044.444444444,0.3180405101053735
DE000A13SUL5_2021,2005,DE000A13SUL5,2021,0.15152459868265872,-0.008788869445093606,5.0,15.0,22.0,3.0,2.0,9.0,14994973.0,0.1860563969052533,5037340.0,1.01085236102523,13359086.0,0.4847261131956615,1.14,1.0,10012789.0,1.0178689862942032,-17532295.0,-0.4679099434219212,156259538.0,0.1429869824325907,124593725.0,0.1300794994732848,128138841.0,0.149152686834129,27722084.0,0.1175400937760114
ES0110047919_2021,2007,ES0110047919,2021,-0.18410743983666972,-0.11261201515306343,14.0,4.0,20.0,3.0,2.0,0.0,703082000.0,0.0562908833047381,30863000.0,-0.8858760362972111,55678000.0,-0.8295792279980043,0.062,-0.7854671280276816,27577000.0,-0.3182447466007416,23578000.0,-0.3411574035264202,901025000.0,0.058050235441938,160096000.0,-0.2175171065493646,404204000.0,-0.0361844536803225,252884000.0,0.1749968636889523
SE0015657853_2021,2009,SE0015657853,2021,-1.018386745480444,-0.7299343732292014,15.0,3.0,29.0,2.0,2.0,0.0,109084444.44444443,0.2541645375574859,5084444.444444444,-0.6804469273743017,12862222.222222222,-0.386864406779661,0.0355555555555555,-0.6871507331231508,2337777.777777778,-0.9059706828745084,-3582222.222222222,-1.1450683945284377,151440000.0,-0.2079129666651169,95493333.33333331,0.0082590333176912,128266666.66666669,-0.2655367231638418,23173333.33333333,0.4001074113856068
FI4000115464_2022,2011,FI4000115464,2022,-0.2656624489912133,0.013804426892203348,3.0,20.0,12.0,3.0,2.0,3.0,98580270.0,0.0976132955277958,5115635.0,-0.4504413917200446,8945957.0,-0.3960870899797432,0.35,-0.453125,-293940.0,-1.041279707444082,-1921507.0,-1.33351390287083,91388309.0,-0.008346988662795,0.0,0.0,18630203.0,0.0010398772758901,72758106.0,-0.010722317006296
FI4000115464_2021,2012,FI4000115464,2021,-0.059609294486292014,-0.2656624489912133,3.0,20.0,12.0,3.0,2.0,3.0,89813298.0,0.1011748703491139,9308625.0,0.382115662010184,14813323.0,0.2796357320271595,0.64,0.3617021276595745,7120690.0,-0.1046231922874283,5761400.0,0.218832650515699,92157547.0,0.2158214855306532,0.0,0.0,18610850.0,0.0733758146195644,73546697.0,0.2580693807757578
SE0010546622_2021,2015,SE0010546622,2021,0.5262299618921628,0.2123746331056056,15.0,18.0,29.0,3.0,2.0,6.0,36423022.222222224,0.2203452928019822,1752444.4444444445,2.104724409448819,2892711.111111111,0.99003240995536,0.1742222222222222,2.111111111111111,-597244.4444444445,-1.151032886011644,-624800.0,-1.1580012138377505,18940444.444444444,0.1696638341786882,0.0,0.0,12151288.888888888,0.0857896283587898,6789155.555555556,0.3573243766771516
SE0016588867_2021,2017,SE0016588867,2021,-0.3193540853888195,-0.03800285268776893,15.0,11.0,29.0,2.0,2.0,3.0,8309422.222222222,0.4230845347013959,-1842400.0,0.8996425625515535,-1328088.888888889,-10.19446153846154,-0.1644444444444444,0.8498982555959425,-1465066.6666666667,-27.28708133971292,-2247200.0,8.067790530846485,40610400.0,5.144319221044704,0.0,-1.0,3571911.111111111,-0.0779891241998026,37038577.777777776,12.540571280018195
SE0001606906_2022,2019,SE0001606906,2022,0.23386790415093758,-0.018398492312875048,15.0,18.0,29.0,2.0,2.0,0.0,6290933.333333333,0.3335782928208027,890222.2222222222,0.3929068150208623,1159466.6666666667,0.3934408717017412,0.1226666666666666,0.3939393939393938,601155.5555555555,-0.3185894206549118,536977.7777777778,-0.3636363636363636,3017955.5555555555,0.2046978675087818,0.0,0.0,1267644.4444444445,0.2305634653550781,1750311.111111111,0.1866337230324213
SE0001606906_2021,2020,SE0001606906,2021,0.4800888535300173,0.23386790415093758,15.0,18.0,29.0,2.0,2.0,0.0,4717333.333333333,0.3671492606522747,639111.1111111111,3.600127959053103,832088.8888888889,3.021048109965636,0.088,3.7142857142857135,882222.2222222222,2.0194706419227257,843822.2222222222,1.888043808944326,2505155.5555555555,-0.048193177980412,0.0,0.0,1030133.3333333334,0.1577422577422577,1475022.2222222222,-0.1533673469387755
SE0015961826_2021,2022,SE0015961826,2021,-0.3004388422269365,-0.6429847978051647,15.0,9.0,29.0,1.0,1.0,0.0,187344022232.51505,0.2334306779608517,675248572.7929237,0.986632986876776,22522780207.138893,0.5061430706076264,0.0,0.0,9521140000.0,0.1832954980674196,5367240000.0,0.0027339646944068,3200800.0,2.6106487516293995,0.0,0.0,190577.77777777775,0.9851851851851852,3010222.222222222,2.8080512762847185
SE0005162880_2022,2024,SE0005162880,2022,-0.42182044762884796,-0.13013180275606276,15.0,9.0,29.0,2.0,2.0,7.0,40355.55555555556,0.7944664031620553,-9201511.111111112,-2.7239616294174467,-8789333.333333334,-2.6135770234986944,-0.1215011555555555,-2.555555049765908,-8286133.333333333,-0.1484360726422333,-11366311.111111112,0.1247042474030943,21024355.55555556,0.1741776626058638,0.0,0.0,1968444.4444444445,0.8182937843829543,19055911.111111112,0.1327281661638284
SE0005162880_2021,2025,SE0005162880,2021,-0.4878179012060217,-0.42182044762884796,15.0,9.0,29.0,2.0,2.0,7.0,22488.88888888889,-0.2580645161290322,5337422.222222222,5.184571016582552,5447111.111111111,4.899114362726222,0.0781079111111111,7.99998975777129,-9730488.888888888,-7.485071090047393,-10106044.444444444,-8.629890611368365,17905600.0,1.2440844882135378,0.0,0.0,1082577.7777777778,-0.2950335725862468,16823022.222222224,1.6109011146672552
FI4000513015_2022,2027,FI4000513015,2022,-0.25291667895513603,-0.06723578997670315,3.0,19.0,12.0,2.0,2.0,6.0,25470072.99,0.1390006667539643,-3009127.05,-0.1589446779432023,-2631624.85,1.8297878771638487,0.0,0.0,-1522043.39,-0.0020237097063889,-1582954.75,0.0121951064332477,27917977.32,0.051767912140953,2271371.0,0.728104926234678,12478833.21,0.5163161854660607,15439144.11,-0.1569829188107224
FI4000513015_2021,2028,FI4000513015,2021,-0.3037985128790539,-0.25291667895513603,3.0,19.0,12.0,2.0,2.0,6.0,22361771.8,0.1710750002774013,-3577799.19,2.951032049715121,-929972.48,5.782327590136337,0.0,0.0,-1525129.81,7.308413265723314,-1563883.03,1.413330875790288,26543857.25,1.830428571907197,1314371.0,-0.0935780803751787,8229703.89,-0.1759313491629012,18314153.36,-31.09038616926385
FI0009008007_2022,2030,FI0009008007,2022,-0.27656988890587686,-0.03891811859003316,3.0,18.0,12.0,2.0,2.0,6.0,18563000.0,0.0043826425711503,-6533000.0,0.1269622218388821,-3253000.0,0.5366084081247048,-0.01,-0.0,-2203000.0,-0.4093833780160857,-2242000.0,-0.4065643197458973,12213000.0,-0.135056657223796,24892000.0,0.0958397534668721,42986000.0,0.1106058648753391,-31276000.0,0.2465027300625722
FI0009008007_2021,2031,FI0009008007,2021,-0.41429576295633863,-0.27656988890587686,3.0,18.0,12.0,2.0,2.0,6.0,18482000.0,-0.0978669400107385,-5797000.0,-0.5095600676818951,-2117000.0,-0.7113444232342514,-0.01,-0.5,-3730000.0,1.85823754789272,-3778000.0,1.4327108821635544,14120000.0,-0.2812420463222194,22715000.0,0.909304866773136,38705000.0,0.0653436459222151,-25091000.0,0.39798306217963
SE0002108001_2021,2033,SE0002108001,2021,-0.2707795621997634,-0.25963013291453685,15.0,10.0,29.0,2.0,2.0,0.0,5073155.555555556,0.2239545357066266,-3829866.6666666665,-0.1864886807771463,-2560888.888888889,0.0685409094280839,-0.0588674666666666,-0.2426833744815495,-3899822.222222222,1.059475191287612,-4838133.333333333,0.3050327283189872,6342577.777777778,-0.48252579973747,1406933.3333333333,8.529199277543649,3570488.888888889,-0.3333443977893217,2772088.888888889,-0.5983049100932557
SE0003883800_2022,2035,SE0003883800,2022,-0.5468830870288789,-0.5875314434259501,15.0,20.0,29.0,2.0,2.0,3.0,227424888.8888889,0.0151970256682921,-1502755.5555555555,-1.388965580710473,4093866.6666666665,-0.5442436717002791,-0.1075555555555555,-1.433131169658195,5276444.444444444,-1.6115993694426989,2460533.333333333,-1.2396540379553955,149092888.8888889,-0.0416683807329804,26666666.666666668,0.0,98472711.1111111,-0.0358810388086823,50613777.777777776,-0.0486402224164058
SE0003883800_2021,2036,SE0003883800,2021,1.1569375121971857,-0.5468830870288789,15.0,20.0,29.0,2.0,2.0,3.0,224020444.44444445,0.0706582715459871,3863466.6666666665,-0.2255443498093439,8982577.777777778,-0.095268364743274,0.2483209777777777,-0.2582058136191029,-8627288.888888888,-2.0711038029443576,-10267022.222222222,-2.328426185766205,155575466.66666666,0.5182873828249023,26666666.666666668,0.8116489024427066,102137511.1111111,0.6462038573176427,53201511.11111111,0.3535749420478317
BE0003605160_2021,2038,BE0003605160,2021,0.33377188097428034,-0.06553381266847041,1.0,16.0,2.0,2.0,1.0,0.0,1303258.82,0.0666361498529962,8805.49,0.1091253071810135,1103250.55,0.1226021453987265,0.0,0.0,318660.0734585572,-2.431225247088149,180569.2339113968,-2.358411631944733,3600961.17,0.0116480746585787,1810054.11,0.0,3203269.24,0.010299530651389,397691.93,0.022642831156571
ES0126775032_2022,2040,ES0126775032,2022,-0.07150286729244751,0.10400954568675974,14.0,4.0,20.0,4.0,2.0,3.0,5942400000.0,0.0061291524161051,-123848000.0,-0.5187210246725035,328659000.0,0.5011578673316982,0.0,0.0,468106000.0,0.3209079467918799,176667000.0,0.0018827799359174,3120940000.0,0.016320711522843,637901000.0,-0.0519361042497094,3113383000.0,0.0457237076337508,7557000.0,-0.9192369349150368
ES0126775032_2021,2041,ES0126775032,2021,-0.9966886144058604,-0.07150286729244751,14.0,4.0,20.0,4.0,2.0,3.0,5906200000.0,-0.1425484525018996,-257331000.0,-0.292634721321209,218937000.0,0.1964881983572244,0.0,0.0,354382000.0,-0.0924986491781113,176335000.0,-0.4380978783881103,3070822000.0,0.0116699649700088,672846000.0,-0.4444812306442438,2977252000.0,-0.2023638252646818,93570000.0,-1.1342092241051642
SE0011311554_2021,2043,SE0011311554,2021,-0.8960162814395084,-0.6176924552404993,15.0,18.0,29.0,1.0,1.0,0.0,1395807.0222222223,0.3317968410551053,-966911.7333333332,-0.4154767670468123,-512304.26666666666,-0.5712018323805681,-0.0095750222222222,-0.4736582362598702,-642287.6444444444,-0.374075360926825,-1038552.088888889,-0.2992842675051474,2446944.8,0.7724389735406388,0.0,0.0,779384.4444444445,0.5211846748894601,1667560.3555555556,0.920712676544316
DK0060136273_2022,2045,DK0060136273,2022,0.22320421074156568,0.4828779719614339,2.0,7.0,4.0,2.0,2.0,1.0,61272702.88397049,0.1326089867247201,17430046.948356807,0.1193608131972261,9964145.960556464,-0.9187205714165584,0.0,0.0,-24458.0,-0.6630247585456249,-24458.0,-0.6630247585456249,1629525687.4580815,0.0375858265807896,0.0,0.0,1441867471.4956405,0.0319019092800614,187658215.96244133,0.0834392383820031
DK0060136273_2021,2046,DK0060136273,2021,-0.1371318970374159,0.22320421074156568,2.0,7.0,4.0,2.0,2.0,1.0,54098725.68745808,0.0803919677682054,15571428.57142857,1.291679005034054,11068799.112716762,-0.1195248024123404,0.0,0.0,-45906.5,0.5454399471643452,-45906.5,0.5454399471643452,1570497250.1676726,0.046047299727098,0.0,0.0,1397291213.950369,0.03960492480713,173206036.2173038,0.1010932899235012
SE0015658380_2021,2048,SE0015658380,2021,-0.7143618933026317,-0.050166064795699516,15.0,21.0,29.0,2.0,2.0,0.0,1604622.2222222222,2.797223390828776,-1433688.888888889,0.1844752882426378,-1200711.111111111,0.0606155778894472,-0.0844444444444444,0.1435546251969621,-1137955.5555555555,0.3545656544281028,-1154400.0,0.3741403026134801,4284088.888888889,3.489613414066139,81777.77777777778,-0.4128908742820676,1006666.6666666666,1.5307262569832405,3277422.222222222,4.889936102236422
IT0001044996_2021,2050,IT0001044996,2021,-0.4195107900550126,0.05882366800562008,7.0,7.0,21.0,3.0,2.0,8.0,565139000.0,0.3404307298213989,23744000.0,-1.7808728253362711,138798000.0,0.661356155365372,0.3,-1.789473684210526,123604000.0,0.249118268268774,58398000.0,-0.2603728658999949,1184636000.0,0.0563111020754642,555224000.0,0.2157941297550123,990633000.0,0.0564160259349706,156645000.0,0.0040638160129734
ES0105283008_2021,2052,ES0105283008,2021,-0.4037985545904908,-0.0053400515853464225,14.0,17.0,20.0,2.0,2.0,5.0,316410.0,-0.986912616223897,-768353.0,-1.134967504989571,-674505.0,-1.1022798921193966,-0.069212,-1.1349672195723135,-314768.0,-1.0179286080648775,-1064768.0,-1.0731460226857037,35095348.0,0.1450307057355078,0.0,0.0,12818358.0,0.7108544530357008,22276990.0,-0.0380336789841334
DK0061540770_2022,2054,DK0061540770,2022,0.2756719086152016,-0.21580131054679566,2.0,14.0,4.0,2.0,2.0,0.0,9126784.574111337,0.7727965620646065,-5792822.803487592,0.7771431553413126,-3142399.8658618378,1.1219576124966648,0.0,0.0,-1579491.8846411805,-0.4479336291712064,-10679344.600938966,0.4116563698921294,23503081.556002684,0.1009565805015205,9704280.751173709,1.0734222531826323,16770752.91750503,0.926385016774512,6732328.6384976525,-0.4674657507469228
DK0061540770_2021,2055,DK0061540770,2021,-0.5623351075490473,0.2756719086152016,2.0,14.0,4.0,2.0,2.0,0.0,5148241.354598658,0.5890570051377152,-3259626.4325003354,-0.0702200433729589,-1480896.624586452,-0.0072242371489868,0.0,0.0,-2861054.33712609,0.5475811694331427,-7565116.290839973,1.4544827813081307,21347873.269712675,2.244338533547742,4680320.535905299,2.177594489681284,8705815.697002012,0.5809558120854915,12642057.572710663,10.77802134213945
SE0005624756_2022,2057,SE0005624756,2022,-0.47679778608811496,-0.16179616087750168,15.0,11.0,29.0,2.0,2.0,5.0,462222.2222222223,-0.5229357798165137,-3546666.6666666665,-1.5236220472440944,-3537777.777777778,-1.51621271076524,0.0,0.0,-3422222.222222222,1.0698924731182795,-3502222.222222222,1.118279569892473,158897777.7777778,1.0341374601729632,0.0,0.0,1626666.6666666667,1.0333333333333334,157271111.1111111,1.0341457806392274
SE0005624756_2021,2058,SE0005624756,2021,2.196201487120946,-0.47679778608811496,15.0,11.0,29.0,2.0,2.0,5.0,968888.8888888888,0.1978021978021978,6773333.333333333,-6.562043795620438,6853333.333333333,-6.930769230769231,0.0,0.0,-1653333.3333333333,0.3880597014925373,-1653333.3333333333,0.2653061224489796,78115555.55555555,56.81578947368421,0.0,0.0,800000.0,0.5517241379310345,77315555.55555555,91.53191489361704
SE0001770702_2021,2060,SE0001770702,2021,-0.05708669716929651,-0.1963229698180375,15.0,14.0,29.0,2.0,2.0,3.0,33250400.0,0.2103221339269536,-610755.5555555555,-1.5125317022228852,2000355.5555555555,-0.5020137198495243,-0.0133333333333333,-1.5,-59111.11111111111,-1.0142036352762769,-5032000.0,-3.416545718432511,28754933.33333333,0.113343199339207,3900444.444444445,1.4895041416089867,16250666.666666666,0.635168373507446,12504266.666666666,-0.2130401946798691
SE0015949482_2021,2062,SE0015949482,2021,0.917587980704343,-0.46385229448475085,15.0,10.0,29.0,1.0,1.0,0.0,0.0,1.9492207037656013,-1372355.5555555555,10.652075471698112,-1365244.4444444445,10.591698113207547,-0.1157641777777777,12.758591546319868,-1198933.3333333333,11.558659217877096,-1253688.888888889,12.13221601489758,1429866.6666666667,2.6744634611773725,100000.0,0.0,448622.2222222223,7.630551845727389,981244.4444444444,1.910361958967033
FI4000513072_2022,2064,FI4000513072,2022,-0.47249344722085596,-0.36808375532704185,3.0,3.0,12.0,2.0,2.0,3.0,123991276.0,0.6153896493009398,1928439.0,-0.4211952778125442,8461505.0,-0.0858120688293485,0.0,0.0,-6528214.0,-55.41266586650664,-7443019.0,25.75420201294033,95468339.0,0.3809859902341602,45497592.0,0.2003932221420158,63615062.0,0.0853780785405872,31853277.0,2.0279951895477324
ES0162600417_2021,2066,ES0162600417,2021,0.10536553865769188,-0.11200760965888643,14.0,13.0,20.0,3.0,2.0,4.0,84468000.0,-0.3655843716905883,22614000.0,-1.1317502024550958,29138000.0,-1.1840752018396148,0.24,-1.1340782122905029,-64703000.0,-0.0397441415235748,-64703000.0,-0.050091756588123,292066000.0,0.1849817221358931,28987000.0,0.0,429945000.0,0.0932565413074986,-138410000.0,-0.0601871341852601
SE0000331266_2022,2068,SE0000331266,2022,-0.13717696736986953,-0.029813780514414745,15.0,3.0,29.0,3.0,2.0,4.0,330711111.1111111,0.1431863573513596,5768888.888888889,0.1714801444043321,17733333.333333332,0.0538827258320126,0.1484444444444444,0.176056338028169,-3271111.111111111,-1.5212464589235128,-9262222.222222222,3.288065843621399,211280000.0,0.1392896515362124,6888888.888888889,-0.3243243243243243,101253333.33333331,0.1211614173228346,110026666.66666669,0.1564981780809119
SE0000331266_2021,2069,SE0000331266,2021,0.1457812259198542,-0.13717696736986953,15.0,3.0,29.0,3.0,2.0,4.0,289288888.8888889,0.0304920524349312,4924444.444444444,-0.5244635193133047,16826666.666666668,-0.2878103837471783,0.1262222222222222,-0.5250836120401339,6275555.555555556,-0.7809494260006206,-2160000.0,-1.1059747056258178,185448888.8888889,0.0635705546492659,10195555.555555556,-0.2967504598405886,90311111.1111111,0.0027635215159889,95137777.77777778,0.1285322648671446
FR0014004339_2021,2071,FR0014004339,2021,-0.5122927135540454,-0.3994244216988746,4.0,21.0,27.0,1.0,2.0,0.0,35517602.0,1.634226850428261,-7542606.0,-12.166885781796864,-7274893.0,-9.929514104543747,-1.46,-12.12923635143994,-6684571.0,-6.0895126469372265,-8433200.0,-117.8259773363256,18595455.0,0.8373241665994793,4316437.0,0.8326827317285255,17298029.0,1.715048323949392,1297426.0,-0.6539990655441819
DE000ENAG999_2022,2073,DE000ENAG999,2022,-0.045916322791602016,0.5363314551122086,5.0,21.0,9.0,4.0,4.0,4.0,115660000000.0,0.495126554461077,1831000000.0,-0.60967810701343,7000000000.0,-0.368743800162323,0.7,-0.6111111111111112,10045000000.0,1.4686655197837306,5469000000.0,-14.083732057416269,134009000000.0,0.1189889695137735,0.0,0.0,112142000000.0,0.10083439678021,15923000000.0,0.3210818883265577
DE000ENAG999_2021,2074,DE000ENAG999,2021,0.09517376537618799,-0.045916322791602016,5.0,21.0,9.0,4.0,4.0,4.0,77358000000.0,0.2693292202677868,4691000000.0,3.612586037364798,11089000000.0,0.4950788728596467,1.8,3.615384615384616,4069000000.0,-0.2341426689252776,-418000000.0,-1.4395373291272344,119759000000.0,0.2555328405933847,0.0,0.0,101870000000.0,0.1800069500752925,12053000000.0,1.4473096446700509
DK0061277894_2022,2076,DK0061277894,2022,0.21508162406069448,0.15692440367285773,2.0,6.0,4.0,2.0,2.0,8.0,201207.24346076456,1.1428571428571428,-201207.24346076456,2.0,-187793.42723004692,2.5,-20.21462105969148,2.001992031872509,-134138.1623071764,-0.5454545454545454,-134138.1623071764,-0.5454545454545454,5633802.816901408,-0.2105263157894736,0.0,0.0,40241.44869215292,0.5,5593561.368209256,-0.2132075471698113
DK0061277894_2021,2077,DK0061277894,2021,0.49950497936176197,0.21508162406069448,2.0,6.0,4.0,2.0,2.0,8.0,93896.71361502347,-0.7586206896551724,-67069.0811535882,-1.1111111111111112,-53655.26492287056,-1.25,-6.733735747820255,-1.117399438727783,-295103.95707578806,-1.148648648648649,-295103.95707578806,-1.148648648648649,7136150.234741784,-0.018450184501845,0.0,0.0,26827.63246143528,-0.8666666666666667,7109322.602280349,0.0056925996204933
NO0010607781_2021,2079,NO0010607781,2021,-0.6253419172951609,-0.29176543378674746,10.0,21.0,26.0,2.0,2.0,3.0,1333522.0,0.0491218518996384,-3774332.0,20.816065245914903,-3016985.0,-5.401292822370408,-0.55,17.333333333333336,-1690367.0,-0.5498055928638639,-1690367.0,-0.5498055928638639,13658754.0,-0.1840027729708939,0.0,0.0,6887972.0,-0.0253275771579891,6770782.0,-0.2999434953185897
NL0000345627_2021,2081,NL0000345627,2021,1.5894054694983404,-0.32564395020460757,9.0,20.0,0.0,1.0,2.0,6.0,354000.0,0.7969543147208121,-808000.0,0.0918918918918919,-587000.0,0.109640831758034,-0.08,-0.0,-448000.0,0.2043010752688172,-448000.0,0.2043010752688172,2192000.0,0.2663200462160601,0.0,0.0,1268000.0,-0.0015748031496062,924000.0,1.0043383947939262
SE0002158568_2022,2083,SE0002158568,2022,-0.0666319349594521,0.5980896449131787,15.0,16.0,29.0,2.0,2.0,2.0,117594000.0,0.4705867640438197,108560000.0,0.5008156606851549,21110709.884257566,0.779608374477716,0.0,0.0,19550000.0,0.117526008917343,19516000.0,0.1219315895372233,837474000.0,0.283449651963624,0.0,0.0,358966000.0,0.2981368705790456,478508000.0,0.27264796778672
SE0002158568_2021,2084,SE0002158568,2021,0.010825121484718203,-0.0666319349594521,15.0,16.0,29.0,2.0,2.0,2.0,79964000.0,0.8000180082838105,72334000.0,1.000663808601853,14505070.629056497,0.3249937147907361,0.0,0.0,17494000.0,0.5961678832116788,17395000.0,-1.3232189973614776,652518000.0,0.2992543182836378,0.0,0.0,276524000.0,0.4381094532537978,375994000.0,0.2131108400926624
ES0112501012_2021,2086,ES0112501012,2021,-0.3583641797727051,0.04656612642852909,14.0,4.0,20.0,4.0,3.0,8.0,2423506000.0,-0.0021385926627413,238629000.0,0.2401787802406257,297957000.0,0.1324857468643101,1.551,0.2398081534772183,358145143.5151227,0.8640814789992899,-102552000.0,-1.4065281075702738,3938622000.0,-0.0240456212636241,523889000.0,0.6858694847676451,1805432000.0,-0.1311115645682296,2101627000.0,0.0904225540651391
NL0015000CZ2_2022,2088,NL0015000CZ2,2022,-0.3664527845102914,-0.4589142254047288,9.0,3.0,0.0,3.0,2.0,3.0,111617000.0,3.5999175767566456,-31717000.0,0.201947855085645,-35126000.0,0.2874683869075981,-0.54,-0.0357142857142857,-99058000.0,4.108715832903559,-106054000.0,3.3604144396020064,320616000.0,-0.0363644560660024,0.0,0.0,47158000.0,0.6393089303716064,273997000.0,-0.0987266908105298
NL0015000CZ2_2021,2089,NL0015000CZ2,2021,-0.13205934927299082,-0.3664527845102914,9.0,3.0,0.0,3.0,2.0,3.0,24265000.0,-0.7573354401264076,-26388000.0,-2.584008643976229,-27283000.0,-1.98480363846376,-0.56,-2.9511243353982737,-19390000.0,0.6968583180187276,-24322000.0,0.5958270454694574,332715000.0,2.1851252644578256,0.0,0.0,28767000.0,-0.6235523509166808,304011000.0,9.841273803580345
PLECHPS00019_2022,2091,PLECHPS00019,2022,0.038560074535574876,0.4900735701333073,12.0,17.0,33.0,3.0,2.0,5.0,322338172.739042,-0.0902734778963439,29394766.044017017,-0.3269709192153375,95854216.75605696,0.0429005133674236,0.0716663584242648,-0.3260869565217392,2123173.6637691883,-0.9229316841071772,37913.81542444979,-0.9985433745747808,1407206399.112262,-0.0540597493659555,371978916.2197152,-0.0110339130563054,989619937.11855,-0.0635793463758899,380011559.09006846,-0.0213335238537517
PLECHPS00019_2021,2092,PLECHPS00019,2021,-0.2145378190419312,0.038560074535574876,12.0,17.0,33.0,3.0,2.0,5.0,354324255.5945996,0.2636846644361151,43675328.27815795,0.5473614375926548,91911179.9519142,0.6196185308304002,0.1063436286295543,0.5333333333333334,27549241.723691512,-2.684672585387921,26028527.834288888,-2.3998209645534683,1487627149.990753,0.1428011243880971,376129091.9178842,0.1099881495490074,1056811309.413723,0.1584055899328905,388295265.396708,-0.0030124325912559
NO0010939804_2022,2094,NO0010939804,2022,0.07476781537996469,0.21984444256684305,10.0,19.0,26.0,3.0,2.0,6.0,248236606.55464104,0.2191544434857636,9223228.481329553,1.1428571428571428,39264601.24908866,0.3423423423423423,0.0202032623876742,0.9166666666666669,28723768.698997743,0.3132530120481928,22135748.35519092,0.2475247524752475,267473625.95855695,0.1820652173913043,30744094.93776517,0.9337016574585636,122537178.39480688,0.2279929577464788,112962588.82847431,0.0566967953985209
