isin,year,Return_n,Return_n+1,country,new_industry,exchange,fte_category,cap_category,businessClass,Total Revenue,Total Revenue : Annual Variation,Net Income,Net Income : Annual Variation,EBITDA,EBITDA : Annual Variation,Basic EPS,Basic EPS : Annual Variation,Operating Cash Flow,Operating Cash Flow : Annual Variation,Free Cash Flow,Free Cash Flow : Annual Variation,Total Assets,Total Assets : Annual Variation,Long Term Debt,Long Term Debt : Annual Variation,Total Liabilities Net Minority Interest,Total Liabilities Net Minority Interest : Annual Variation,Stockholders Equity,Stockholders Equity : Annual Variation
FR0013183589,2021,0.1074766909069287,-0.5949367058046008,4.0,14.0,27.0,3.0,2.0,0.0,99611000.0,0.1417649553545843,2517000.0,-0.1682088565763384,7892000.0,0.0873518875723339,0.64,-0.1688311688311688,5161000.0,-0.2365384615384615,4434000.0,-0.0611899216599618,95939000.0,0.1148567776422055,11591000.0,-0.3751482479784366,60514000.0,0.1196343990526939,35113000.0,0.1058515998992189
NO0011032310,2023,0.0933333333333333,,10.0,16.0,26.0,2.0,2.0,5.0,50493312.3687886,0.2833475850606022,-14578051.175742032,-1.4569175398026937,7806231.213161986,-0.8611199959163235,0.0,0.0,18558836.46776701,0.0087619365012332,18558836.46776701,0.0087619365012332,786457698.5848932,-0.054816281451228,133807989.5997119,-0.6714132401992609,445988968.93089604,-0.0650554212989895,340468729.6539972,-0.0410595219521206
NO0011032310,2022,-0.2937583426024871,0.0933333333333333,10.0,16.0,26.0,2.0,2.0,5.0,39345001.273683935,1.834122399711908,31905212.44169602,-0.4435949001496529,56208460.42356579,-0.2673784138831483,0.0,0.0,18397637.535904713,1.174445153660373,18397637.535904713,1.174445153660373,832068605.4478537,0.6847332879245264,407222706.35875726,0.8363315459878898,477021824.70595473,0.8497520469574291,355046780.74189895,0.5044148701797616
NO0006001601,2023,0.0571428014071919,,10.0,7.0,26.0,2.0,2.0,1.0,38701105.909015045,0.2437366440550695,18884779.91620038,0.2106247114074307,5045352.8599438965,-0.4055659319525782,4.085314687771756,0.2106246990256893,-15526822.026826419,4.719527584533247,-15577945.06469436,4.672829633420767,1529239478.931511,0.1191739852421415,0.0,0.0,1338305473.3273017,0.1162554287298085,190934005.6042093,0.1400672821433778
NO0006001601,2022,0.2430942025363844,0.0571428014071919,10.0,7.0,26.0,2.0,2.0,1.0,31116801.208682135,0.2522509146826449,15599202.410337044,0.395589714573117,2876431.7275068383,0.43571612418450906,3.3745509166132304,0.2586108526105751,-2714703.5830046646,-0.9603455664790764,-2746062.559841185,-0.960050196030322,1366400130.0036016,0.1541349249758941,0.0,0.0,1198924044.5174496,0.1403971856595267,167476085.486152,0.2630583852100252
NO0006001601,2021,0.198693526477413,0.2430942025363844,10.0,7.0,26.0,2.0,2.0,1.0,24848695.13277057,0.1219006297888541,11177498.836116407,0.1500980649126454,-3581320.9003297384,-1.6474980014599832,2.681170998656044,0.1500980531127369,-68459018.12144797,-11.319205561072492,-68737823.14239787,-11.55564248522945,1183917149.0561564,0.1464236195076799,0.0,0.0,1051321469.0406964,0.1559749610982563,132595680.0154599,0.0759366544735034
DE0006766504,2023,0.3410273673413304,,5.0,14.0,9.0,4.0,3.0,0.0,17063708000.0,-0.078659445991857,140934000.0,-0.8027982184759658,407620000.0,-0.6523831818340748,3.23,-0.8026878436163714,572705000.0,0.9413202353834472,-52282000.0,0.0046502690238278,7259631000.0,-0.0252035293185611,167237000.0,9.568176245806448e-05,3014619000.0,-0.0547250125033512,4244225000.0,-0.0031255196672626
DE0006766504,2022,-0.1567436899495865,0.3410273673413304,5.0,14.0,9.0,4.0,3.0,0.0,18520522000.0,0.1362397059553417,714669000.0,0.1662429258676623,1172613000.0,0.1033917204194836,16.37,0.1667854597291519,295008000.0,-0.636727235113609,-52040000.0,-1.0929883496533486,7447330000.0,0.1261056992455713,167221000.0,-0.5816609377423535,3189145000.0,0.0058388989955314,4257532000.0,0.2368708202360132
DE0006766504,2021,0.1397342973925623,-0.1567436899495865,5.0,14.0,9.0,4.0,3.0,0.0,16299837000.0,0.31148424328453,612796000.0,1.3109378064048995,1062735000.0,0.7836870266931629,14.03,1.3579831932773103,812084000.0,0.7694813471942894,559640000.0,1.4440135555322642,6613349000.0,0.1951469078448136,399726000.0,-0.2052402614961268,3170632000.0,0.1819580432614793,3442180000.0,0.2075964439161827
NO0010073489,2022,-0.1554661057917948,,10.0,4.0,26.0,4.0,2.0,3.0,2737893414.6148643,0.1730458018140077,218722275.41438648,0.2563067608476286,666795499.0645012,0.2091430391844536,1.083948947234349,0.2566191446028513,280649666.6461706,-0.3106796116504854,119550609.17228113,-0.5872004852896573,4221779116.853913,0.0977821429387177,526865946.96204424,-0.103973707798028,1747933557.618826,0.0701839303000968,1345888636.1041083,0.1458271014059228
NO0010073489,2021,0.2529150667448693,-0.1554661057917948,10.0,4.0,26.0,4.0,2.0,3.0,2334003847.403881,0.1843548027635391,174099417.61900163,3.0121457489878543,551461222.9122564,1.174575684101143,0.8625914636824399,3.008163265306122,407139657.2472616,0.5743885869565217,289609374.3137479,1.330035335689046,3845734915.62942,0.1016582370851262,588002775.7525716,0.1789362451567453,1633302003.6365874,0.1100895522388059,1174600107.1651309,0.1043025848542406
PLATPRT00018,2022,-0.0446941168430256,,12.0,3.0,33.0,3.0,2.0,3.0,655331283.5213612,0.2531734937564599,47916589.60606621,0.1142003182385068,72416312.18790457,0.1846097992648282,0.3675790641760681,0.119718309859155,11573885.703717405,-1.5197080898153243,2781117.0704642134,-1.1048064608870651,363020621.4166821,0.3055546779517281,32064915.849824306,0.4771662264633211,168175050.85999632,0.3292391014373056,194845570.5566858,0.2857805387065672
PLATPRT00018,2021,0.776974416824663,-0.0446941168430256,12.0,3.0,33.0,3.0,2.0,3.0,522937395.9681894,0.3541442050332816,43005363.417791754,0.676163702221982,61130941.37229518,0.568160927038423,0.3282781579434067,0.6705882352941176,-22269974.107638247,-1.7531625775984738,-26535740.706491586,-1.9734384938303016,278058535.23210657,0.5195085098641656,21707046.421305716,2.5127572016460906,126519789.16219716,0.7732652895909276,151538746.0699094,0.3573397221526235
DE000A2LQ884,2023,-0.1692701711124965,,5.0,3.0,9.0,4.0,2.0,0.0,5462835000.0,-0.1639523247127883,-116466000.0,-0.5272758267984998,-56515000.0,-0.7008838784799407,-0.54,-0.5304347826086956,-55429000.0,-0.8587306684609189,-78659000.0,-0.8209878790913188,1704687000.0,0.0093475042927349,741422000.0,0.2008817650850828,1127240000.0,0.1227311118547911,577299000.0,-0.1540997586696499
DE000A2LQ884,2022,-0.5996920735742214,-0.1692701711124965,5.0,3.0,9.0,4.0,2.0,0.0,6534119000.0,0.3684096224209016,-246372000.0,-0.3413464366107567,-188940000.0,-0.4276869392428529,-1.15,-0.3646408839779006,-392364000.0,-0.1602678657418207,-439406000.0,-0.1103484859528495,1688900000.0,0.0381035448202696,617398000.0,0.8709030303030303,1004016000.0,0.4223305165782446,682467000.0,-0.2590047491134771
DE000A2LQ884,2021,-0.6203124952269718,-0.5996920735742214,5.0,3.0,9.0,4.0,2.0,0.0,4774973000.0,0.687476520972713,-374054000.0,1.6040712326478328,-330134000.0,4.784416449109036,-1.81,1.5130198028737285,-467249000.0,-11.270337399714254,-493908000.0,-12.95208595489304,1626909000.0,2.1254195154656403,330000000.0,0.020187343493987,705895000.0,0.3678121051938086,921014000.0,205.2741321388578
BMG0670A1099,2022,-0.4878571646554129,,10.0,20.0,26.0,4.0,3.0,3.0,542010189.9027328,0.7964384402824686,92357572.95044002,-2.9900199600798403,192774432.60768875,4.670299727520436,0.027790643816581754,-3.0,93932376.10004632,0.2565055762081784,54006484.48355721,0.1730382293762575,1890690134.3214452,-0.0413339596054485,390736452.06113946,-0.0316804407713498,641963872.1630385,-0.060466377440347,1248726262.1584067,-0.0311916055771165
BMG0670A1099,2021,0.0547301494914874,-0.4878571646554129,10.0,20.0,26.0,4.0,3.0,3.0,301713756.36868924,0.8034330011074197,-46410375.173691526,1.3744075829383886,33997220.93561835,-0.413738019169329,-0.013895321908290877,1.4374390640233994,74756831.86660491,-0.0335329341317365,46039833.2561371,-0.2222222222222222,1972209356.1834185,0.0364132022198422,403520148.2167671,-0.3707021092169893,683279295.9703567,-0.1777951176011593,1288930060.2130618,0.2024889810733731
NL0012047823,2022,-0.3302753520062473,,9.0,0.0,0.0,2.0,2.0,3.0,17826000.0,0.6328661720252817,-29583000.0,0.2116235255570118,-22372000.0,0.3785199334524616,-0.67017,-0.0243898888377752,-1404000.0,-0.8886597938144329,-44804000.0,1.7084995768347238,162033000.0,1.086037978757644,0.0,0.0,70863000.0,1.5629498354370863,81128000.0,0.6217167073121976
NL0012047823,2021,-0.169230827162549,-0.3302753520062473,9.0,0.0,0.0,2.0,2.0,3.0,10917000.0,0.1068640373111629,-24416000.0,0.0694699956197985,-16229000.0,0.0857697196761892,-0.686924,-0.0681821573087969,-12610000.0,-0.0602876518369476,-16542000.0,-0.019500918736293,77675000.0,0.1099124072989154,0.0,0.0,27649000.0,0.1644135607496315,50026000.0,0.0819239586487304
NO0010607971,2022,0.2393939867155744,,10.0,14.0,26.0,1.0,2.0,3.0,47745252.431681335,-0.1345210908113917,5372857.804539139,-0.7253137579919489,29048633.626679022,-0.2846355651876354,0.03705419175544234,-0.75,31933302.454840206,-0.1482506424194505,29337656.32237147,-0.1971506071437625,322470588.23529416,-0.0242161089402544,0.0,0.0,205392311.25521076,-0.0611407520325203,117078276.98008338,0.0480984525566815
NO0010607971,2021,3.246753387278646,0.2393939867155744,10.0,14.0,26.0,1.0,2.0,3.0,55166280.68550255,0.6719166736853927,19559981.472904123,-3.6887813574430153,40606762.389995374,1.4542298863445495,0.14821676702176936,-3.666666666666667,37491431.218156554,1.352339436210404,36541917.55442335,1.3873993826786903,330473367.2996758,0.011617784255733,0.0,0.0,218767948.12413156,-0.0672175307491172,111705419.17554425,0.212272923766726
FR0000120628,2022,0.0530266822375168,,4.0,8.0,27.0,4.0,4.0,1.0,93083000000.0,-0.166609963112846,6675000000.0,-0.0848642720043871,10204039229.36378,0.23318606556016527,2.84,-0.0469798657718121,7881000000.0,0.2076310144039227,7528000000.0,0.2189119170984456,696697000000.0,-0.1016053055419082,61854000000.0,0.0041722811175868,648319000000.0,-0.0741778446098108,45353000000.0,-0.3624286557764219
FR0000120628,2021,0.4063849309829382,0.0530266822375168,4.0,8.0,27.0,4.0,4.0,1.0,111692000000.0,0.085473823337901,7294000000.0,1.3053097345132745,10172096976.8267,0.2233326790390363,2.98,1.384,6526000000.0,-0.7444192057648625,6176000000.0,-0.7543845694969179,775491000000.0,-0.0361650482420217,61597000000.0,-0.0658204043253408,700263000000.0,-0.0386469782294134,71134000000.0,-0.0066471163245356
SE0006993770,2023,-0.0140764390431301,,15.0,4.0,29.0,4.0,3.0,0.0,7209866666.666667,0.1039415303372621,209511111.1111111,-0.0012711864406779,567911111.1111112,0.1159825327510917,0.9706666666666667,-0.0108695652173912,516177777.7777778,-0.0202463303526235,343200000.0,0.1584158415841584,2668266666.6666665,0.0489202599762387,0.0,0.0,2029600000.0,0.0513883133029424,611288888.8888888,0.0405507641095475
SE0006993770,2022,0.133668445648764,-0.0140764390431301,15.0,4.0,29.0,4.0,3.0,0.0,6531022222.222222,0.2691782833255601,209777777.7777778,0.0976744186046511,508888888.8888889,0.1216692789968652,0.9813333333333333,0.0823529411764705,526844444.4444444,0.2912854030501089,296266666.6666667,0.2054249547920434,2543822222.2222223,0.2059331675867009,0.0,0.0,1930400000.0,0.1704122877930477,587466666.6666666,0.3346122778675283
SE0006993770,2021,0.4054301119066859,0.133668445648764,15.0,4.0,29.0,4.0,3.0,0.0,5145866666.666667,0.078125,191111111.1111111,0.1268343815513626,453688888.8888889,0.0722689075630252,0.9066666666666666,0.1279331653155243,408000000.0,-0.0538033395176252,245777777.7777778,-0.2767460109861365,2109422222.2222223,0.2613479323907728,0.0,0.0,1649333333.3333333,0.3020138937618413,440177777.7777778,0.1433848995613022
NO0012861683,2023,0.3584649039097429,,10.0,18.0,26.0,2.0,2.0,6.0,1809070.3864093532,-0.1990744341603795,-2280509.1222121697,-0.1694817658349328,-2187486.2749576173,-0.1875040783034257,-0.16426130723891677,5.678571428571428,-2292367.5588310217,0.4037437469743424,-2292367.5588310217,0.4037437469743424,922586.3689467073,-0.6321319743616686,0.0,0.0,1144383.0538548704,-0.1655671555754819,-221796.684908163,-1.1951615396506414
NO0012861683,2022,-0.6527777443936573,0.3584649039097429,10.0,18.0,26.0,2.0,2.0,6.0,2258724.7349419817,-0.335984506132989,-2745886.8792986833,-7.526096033402923,-2692304.313835721,-5.749728808306214,-0.024595275950212138,-1.876062225448356,-1633038.482822835,1.803226779252111,-1633038.482822835,1.760356347438753,2507927.584480381,-0.530650490703753,0.0,0.0,1371450.1550380788,-0.1747885835095137,1136477.429442302,-0.6912982271957243
NO0012861683,2021,-0.2685714788462467,-0.6527777443936573,10.0,18.0,26.0,2.0,2.0,6.0,3401614.504185589,-0.0541959749902305,420754.899291129,-1.0759931463383678,566833.270381139,-1.151155981354384,0.028074804774997148,-1.070175423188462,-582556.6789350245,-0.8248468201986056,-591604.2268738527,-0.8243715448002503,5343411.5404548375,-0.2138869504535938,0.0,0.0,1661937.9320643342,-0.552602331575587,3681473.6083905026,0.1942837602940757
BE0974400328,2023,-0.155035238343586,,1.0,0.0,2.0,3.0,3.0,3.0,4175673000.0,0.0123093952868652,177704000.0,-0.1664641897248033,445704000.0,0.0184703202085823,0.74,-0.1868131868131868,525098000.0,0.4222011565077258,509613000.0,0.452832609216243,5572228000.0,0.1196576061566592,1550634000.0,0.3158875554356183,2895650000.0,0.141346162942128,2589999000.0,0.0861665936963731
BE0974400328,2022,0.0174793774289076,-0.155035238343586,1.0,0.0,2.0,3.0,3.0,3.0,4124898000.0,0.4545974526812156,213193000.0,2.146481492413956,437621000.0,0.9070031941642228,0.91,2.13793103448276,369215000.0,1.2803436434606452,350772000.0,1.4422937670584304,4976725000.0,0.2498678361876949,1178394000.0,0.4027999000035713,2537048000.0,0.4661152898426773,2384532000.0,0.0704714994435598
BE0974400328,2021,-0.0357415853163111,0.0174793774289076,1.0,0.0,2.0,3.0,3.0,3.0,2835766000.0,0.2757073314687995,67756000.0,-0.0451791099461683,229481000.0,0.2180584822637062,0.29,-0.04434250764526,161912000.0,0.3836503785742364,143624000.0,0.3685514455053075,3981801000.0,0.3476657175223237,840030000.0,-0.266408288591659,1730456000.0,-0.0035895870880813,2227553000.0,0.8321268862644335
DK0060868966,2023,-0.2177419268005716,,2.0,3.0,4.0,2.0,2.0,0.0,10976794.09792086,-0.0390229581351652,-4613950.368879946,1.18172015730052,-1126894.7015425889,-3.20383001049318,-3.219315895372233,0.4669926650366748,-3689336.0160965794,-0.3643633002079963,-5773574.782025486,-0.2351895945129535,17275519.78537894,-0.0380481465159878,0.0,0.0,9760429.242119383,0.0089015834280801,7515090.543259557,-0.092874143877204
DK0060868966,2022,0.2525252622556306,-0.2177419268005716,2.0,3.0,4.0,2.0,2.0,0.0,11422535.211267605,0.3248541423570595,-2114822.266934943,0.0312663526949241,511334.6747149564,6.654618473895583,-2.194500335345406,0.0315258511979823,-5804158.283031522,-10.782952747004297,-7549027.498323273,4.950935814740404,17958819.584171697,-0.0361750223169291,0.0,0.0,9674312.541918175,0.1749890031117121,8284507.042253521,-0.2033614095734389
DK0060868966,2021,-0.0049505137471675,0.2525252622556306,2.0,3.0,4.0,2.0,2.0,0.0,8621730.382293763,0.4727110255705251,-2050704.2253521127,-2.29746244589663,66800.80482897384,-0.9806308583874608,-2.1274312541918174,-2.2968111201962387,593293.0918846412,-0.7619483315392895,-1268544.6009389672,-5.382298424467099,18632863.84976526,-0.144944753931858,0.0,0.0,8233534.540576794,-0.1185956346927053,10399329.309188465,-0.1647147551581102
FI4000369608,2023,0.0303751261252724,,3.0,14.0,12.0,2.0,2.0,6.0,32914000.0,0.1229231346593429,1776000.0,-0.1277013752455795,4994000.0,-0.0039888312724371,0.0,0.0,4457000.0,-0.1495897729440946,4110000.0,-0.1216071810215858,27749000.0,-0.0481923578239692,0.0,0.0,13231000.0,-0.1559170653907496,14518000.0,0.0770828696490837
FI4000369608,2022,-0.0968703757646211,0.0303751261252724,3.0,14.0,12.0,2.0,2.0,6.0,29311000.0,0.1945775684151927,2036000.0,1.1921962164631394,5014000.0,0.7506970158897995,0.0,0.0,5241000.0,1.0726327799999644,4679000.0,1.6587278571907549,29154000.0,0.164855361994566,0.0,0.0,15675000.0,0.1522346368715083,13479000.0,0.1798844537815126
FI4000369608,2021,0.1892386228294205,-0.0968703757646211,3.0,14.0,12.0,2.0,2.0,6.0,24536707.18,0.3376810775096512,928748.98,-0.0327443299618643,2864002.14,0.4022134088583974,0.0,0.0,2528667.91,0.0298873627298856,1759864.21,-0.1439821531411807,25028000.0,0.9490813736434918,0.0,0.0,13604000.0,2.417038656854839,11424000.0,0.2894347689211615
SE0006256558,2022,-0.1002784784242876,,15.0,14.0,29.0,3.0,2.0,3.0,119050755.55555555,0.3005553467785711,13489333.333333334,0.5448631810408013,22361955.555555556,0.4861821661920909,1.1911111111111112,0.5437788018433181,17434755.555555556,0.7128722382324688,15014222.222222222,0.7001167565826556,148082755.55555555,0.143219965043195,49436444.44444445,0.0187461304279334,86368266.66666667,0.0479528291101423,61714400.0,0.3098667280452188
SE0006256558,2021,0.198715841451449,-0.1002784784242876,15.0,14.0,29.0,3.0,2.0,3.0,91538400.0,0.1495177817962628,8731733.333333334,3.2219452443374736,15046577.777777778,0.8306026884685679,0.7715555555555556,3.213592233009708,10178666.666666666,0.6547209618219126,8831288.888888888,0.8096903460837888,129531288.8888889,0.135489466216074,48526755.55555555,-0.058694718837451,82416177.77777778,0.0717355471251453,47115022.222222224,0.2673686828111251
SE0010546242,2023,-0.4897713320767019,,15.0,20.0,29.0,2.0,2.0,0.0,3157511.111111111,-0.241388147357181,-4133688.888888889,-0.0137846206048267,-3218755.5555555555,0.0020477626809087,-0.15644444444444444,-0.0276243093922652,-4386488.888888889,-0.210798189640007,-7643644.444444444,0.0005701519629517,17708444.444444444,0.0448144748918316,0.0,0.0,5949688.888888889,2.492694635775412,11758755.555555556,-0.2287025321991009
SE0010546242,2022,-0.5340782037660396,-0.4897713320767019,15.0,20.0,29.0,2.0,2.0,0.0,4162222.222222222,0.5028725487049459,-4191466.6666666665,-0.0779068403144432,-3212177.777777778,-0.0891515854211826,-0.1608888888888889,-0.1735159817351597,-5558133.333333333,0.4680925995492111,-7639288.888888889,0.5440531800215594,16948888.888888888,-0.1458093476030695,0.0,0.0,1703466.6666666667,-0.1853772582359192,15245422.222222222,-0.1411481336818596
SE0010546242,2021,3.016760149549786,-0.5340782037660396,15.0,20.0,29.0,2.0,2.0,0.0,2769511.111111111,2.27790551548081,-4545600.0,-0.179311050740878,-3526577.777777778,-0.2149035581427991,-0.19466666666666665,-0.2119779353821907,-3785955.5555555555,-0.2447034813899172,-4947555.555555556,-0.0470550877662092,19842044.444444444,0.7379280922724177,0.0,0.0,2091111.111111111,1.9592054813165007,17750933.333333332,0.657351351398904
SE0015660014,2023,0.0877220324013311,,15.0,17.0,29.0,1.0,2.0,5.0,12741777.777777778,0.1707844978968432,690133.3333333334,-0.9021377432691338,2369066.6666666665,-0.7991741515462053,0.009777777777777778,-0.9105691056910568,6331200.0,-5.518556112415149,6276444.444444444,-4.402235713597379,192294666.66666666,0.0322617125319224,80659555.55555555,0.1051555331460188,108123733.33333333,0.0536914960889112,84170933.33333333,0.0059800657392908
SE0015660014,2022,-0.3743919385974509,0.0877220324013311,15.0,17.0,29.0,1.0,2.0,5.0,10883111.111111112,0.2008729341376097,7052088.888888889,-0.482019273458515,11796622.222222222,-0.3540046145309047,0.10933333333333334,-0.65399909533422,-1401155.5555555555,-1.1972841051314145,-1844800.0,-1.293591738576885,186284800.0,0.1444229895502044,72984800.0,1.0096999691598256,102614222.22222222,0.207229931178869,83670577.77777778,0.0757830134230872
SE0015660014,2021,0.4682923452548972,-0.3743919385974509,15.0,17.0,29.0,1.0,2.0,5.0,9062666.666666666,-0.0684872682753012,13614577.777777778,2.583621899859616,18261155.555555556,1.950762689954325,0.31599146666666666,0.6467891608236113,7102222.222222222,1.3511064030131827,6283555.555555556,1.2468374547072658,162776177.7777778,0.8051066908631378,36316266.666666664,-0.0858916157844218,84999733.33333333,0.7766347413304597,77776444.44444445,0.8372851389431335
SE0015660030,2023,0.1128647533114583,,15.0,17.0,29.0,1.0,2.0,5.0,12741777.777777778,0.1707844978968432,690133.3333333334,-0.9021377432691338,2369066.6666666665,-0.7991741515462053,0.009777777777777778,-0.9105691056910568,6331200.0,-5.518556112415149,6276444.444444444,-4.402235713597379,192294666.66666666,0.0322617125319224,80659555.55555555,0.1051555331460188,108123733.33333333,0.0536914960889112,84170933.33333333,0.0059800657392908
SE0015660030,2022,-0.3386560069259435,0.1128647533114583,15.0,17.0,29.0,1.0,2.0,5.0,10883111.111111112,0.2008729341376097,7052088.888888889,-0.482019273458515,11796622.222222222,-0.3540046145309047,0.10933333333333334,-0.65399909533422,-1401155.5555555555,-1.1972841051314145,-1844800.0,-1.293591738576885,186284800.0,0.1444229895502044,72984800.0,1.0096999691598256,102614222.22222222,0.207229931178869,83670577.77777778,0.0757830134230872
SE0015660030,2021,-0.1825820477239389,-0.3386560069259435,15.0,17.0,29.0,1.0,2.0,5.0,9062666.666666666,-0.0684872682753012,13614577.777777778,2.583621899859616,18261155.555555556,1.950762689954325,0.31599146666666666,0.6467891608236113,7102222.222222222,1.3511064030131827,6283555.555555556,1.2468374547072658,162776177.7777778,0.8051066908631378,36316266.666666664,-0.0858916157844218,84999733.33333333,0.7766347413304597,77776444.44444445,0.8372851389431335
SE0009269467,2022,-0.4286275500788565,,15.0,3.0,29.0,3.0,2.0,0.0,66646844.44444445,0.1916013210048028,-3210311.111111111,-0.6163912138335387,19505511.111111112,0.4250081174102214,-0.16205484444444446,-0.6920410472972973,13036355.555555556,0.2896726991329429,9668088.888888888,0.2080278999511306,130183466.66666667,-0.0839243728017804,35228177.777777776,0.0060977622075828,111904622.22222222,-0.1064126242328828,18251022.222222224,0.0842935752685332
SE0009269467,2021,-0.3218391120754291,-0.4286275500788565,15.0,3.0,29.0,3.0,2.0,0.0,55930488.88888889,-0.1589242772797084,-8368711.111111111,-12.38015230267134,13688000.0,-0.4259352457641335,-0.5262222222222223,-13.420275260154414,10108266.666666666,-0.5274391004064128,8003200.0,-0.5787020789758132,142109955.55555555,-0.0990990635625646,35014666.666666664,-0.0923450201847038,125230755.55555555,-0.0586078970649945,16832177.777777776,-0.3189446198775724
SE0001137985,2022,-0.2084643022136954,,15.0,9.0,29.0,1.0,2.0,7.0,0.0,-0.3647939600476969,-5188622.222222222,0.1715403913697943,-5037422.222222222,0.1679685084808639,-0.022222222222222223,0.0869565217391303,-4875555.555555556,0.1881037993328423,-4897333.333333333,0.193410735173071,4533777.777777778,-0.1020878811351313,0.0,0.0,1466133.3333333333,0.6282329713721619,3067644.4444444445,-0.2605947636799931
SE0001137985,2021,-0.3312171219955057,-0.2084643022136954,15.0,9.0,29.0,1.0,2.0,7.0,0.0,-1.0,-4428888.888888889,0.5452008063265622,-4312977.777777778,0.5734159154290162,-0.020444444444444446,0.2609649122807018,-4103644.4444444445,0.4330146511050409,-4103644.4444444445,0.4330146511050409,5049244.444444444,0.7665681853522003,0.0,0.0,900444.4444444445,0.0087631945827524,4148800.0,1.110704110704111
SE0017833171,2022,-0.6180392246620328,,15.0,20.0,29.0,2.0,2.0,3.0,16451111.111111112,2.5978110845434577,-8570488.888888888,1.0146683939989134,667377.7777777778,-1.304720159097366,-0.34488888888888886,0.4980694980694981,-1601155.5555555555,-0.2511743920182914,-2082933.3333333333,-0.2628118413187781,44017066.666666664,-0.0780573356320212,2439822.222222222,2.4101130575226737,13819111.111111112,0.0306684610743905,30197955.555555556,-0.1205139290512815
SE0017833171,2021,0.6633333841959635,-0.6180392246620328,15.0,20.0,29.0,2.0,2.0,3.0,4572533.333333333,0.8786429040975824,-4254044.444444444,0.9876235567738184,-2190133.3333333335,0.0877185237506621,-0.23022222222222222,0.6187499999999998,-2138222.222222222,0.4107676969092722,-2825511.111111111,0.3890491172871875,47743822.222222224,7.991529396009107,715466.6666666666,0.0,13407911.111111112,12.638245931283906,34335911.11111111,6.935717807543758
FI4000513411,2023,-0.1466943039041144,,3.0,14.0,12.0,3.0,2.0,6.0,75886208.69,0.4378278438858611,-3886357.72,4.529708670224772,2773391.89,-0.2619319924148506,0.0,0.0,5421821.61,1.3057520450709663,2032947.93,-4.7484693296735445,62533564.76,-0.0521409228521852,9464167.04,-0.2544315950734047,34999605.54,0.0345296811962016,27501107.89,-0.143836392458096
FI4000513411,2022,-0.3651551362397399,-0.1466943039041144,3.0,14.0,12.0,3.0,2.0,6.0,52778369.13,0.2592221119074098,-702814.19,-0.6079045614339835,3757637.32,0.6521544815225704,0.0,0.0,2351433.07,0.1980812922033472,-542340.82,-2.60249649157098,65973483.05,0.3967423758200744,12693894.99,3.955879188517769,33831417.48,1.2727249491644537,32121323.13,-0.0062327101707743
FI4000513411,2021,0.0268947305923891,-0.3651551362397399,3.0,14.0,12.0,3.0,2.0,6.0,41913470.73,-0.0404079286884679,-1792456.94,-1.9166431909174817,2274386.18,-0.4903282794345341,0.0,0.0,1962665.71,-0.4345056819961321,338434.95,-0.8355507603057966,47233823.64,0.9266015721768726,2561381.04,-0.3938451856791436,14885838.91,-0.0100926679930522,32322781.66,2.4186295787713923
ES0105405007,2022,0.0493506763247397,,14.0,17.0,20.0,2.0,2.0,5.0,10904000.0,-0.1815042786368413,4463000.0,-0.4617054637558799,7171000.0,-0.2344400555140386,0.37,-0.4637681159420289,985000.0,-2.148018648018648,967000.0,-2.1270396270396272,254637000.0,0.7776079080190161,84347000.0,84346.0,112944000.0,8.478348439073514,141693000.0,0.0788998789318592
ES0105405007,2021,0.0297029410181114,0.0493506763247397,14.0,17.0,20.0,2.0,2.0,5.0,13322000.0,0.0823854403639909,8291000.0,-5.988567990373045,9367000.0,-13.164935064935063,0.69,-5.981949458483754,-858000.0,0.3019726858877086,-858000.0,0.3019726858877086,143247000.0,0.0682341886843106,1000.0,0.0,11916000.0,0.0392464678178963,131331000.0,0.0709445409398928
SE0014401121,2022,-0.9612761346017796,,15.0,10.0,29.0,1.0,1.0,7.0,151644.44444444444,-0.8715554886312302,-32251555.555555556,2.9297512157610286,-31269333.333333332,3.3724364232977853,-1.68,2.009554140127388,-4355288.888888889,-0.5472505336302566,-4361066.666666667,-0.5466499108306151,5944000.0,-0.8346304223638428,0.0,0.0,2403822.222222222,-0.2033993166018616,3540177.777777778,-0.8924812172161796
SE0014401121,2021,1.5930971498226263,-0.9612761346017796,15.0,10.0,29.0,1.0,1.0,7.0,1180622.2222222222,0.4176129235357415,-8207022.222222222,7.923262781482555,-7151466.666666667,6.7755871267033925,-0.5582222222222223,4.751695284708917,-9619644.444444444,13.614584740040511,-9619644.444444444,13.42369718779155,35943733.333333336,8.149195646763355,0.0,0.0,3017600.0,5.4319818112921565,32926133.333333332,8.517690588144609
DK0010258995,2024,-0.0909090677278973,,2.0,16.0,4.0,1.0,2.0,8.0,32018779.342723005,0.3372549019607843,-6720321.931589537,-0.215962441314554,-3836351.441985245,-0.0744336569579288,0.0,0.0,13373574.782025486,0.4836309523809524,13373574.782025486,0.4880597014925373,116445338.69885983,-0.2241487174903923,54312541.91817572,-0.0572759022118742,71871227.36418511,-0.2605575489925476,44574111.334674716,-0.1572406796855186
