isin,Return_n,Total Revenue,Total Revenue : Annual Variation,Net Income,Net Income : Annual Variation,EBITDA,EBITDA : Annual Variation,Basic EPS,Basic EPS : Annual Variation,Operating Cash Flow,Operating Cash Flow : Annual Variation,Free Cash Flow,Free Cash Flow : Annual Variation,Total Assets,Total Assets : Annual Variation,Long Term Debt,Long Term Debt : Annual Variation,Total Liabilities Net Minority Interest,Total Liabilities Net Minority Interest : Annual Variation,Stockholders Equity,Stockholders Equity : Annual Variation,country_0.0,country_1.0,country_2.0,country_3.0,country_4.0,country_5.0,country_6.0,country_7.0,country_8.0,country_9.0,country_10.0,country_11.0,country_12.0,country_13.0,country_14.0,country_15.0,exchange_0.0,exchange_1.0,exchange_2.0,exchange_3.0,exchange_4.0,exchange_6.0,exchange_7.0,exchange_8.0,exchange_9.0,exchange_10.0,exchange_11.0,exchange_12.0,exchange_13.0,exchange_14.0,exchange_15.0,exchange_16.0,exchange_17.0,exchange_18.0,exchange_19.0,exchange_20.0,exchange_21.0,exchange_22.0,exchange_23.0,exchange_24.0,exchange_25.0,exchange_26.0,exchange_27.0,exchange_28.0,exchange_29.0,exchange_30.0,exchange_31.0,exchange_32.0,exchange_33.0,businessClass_0.0,businessClass_1.0,businessClass_2.0,businessClass_3.0,businessClass_4.0,businessClass_5.0,businessClass_6.0,businessClass_7.0,businessClass_8.0,businessClass_9.0,new_industry_0.0,new_industry_1.0,new_industry_2.0,new_industry_3.0,new_industry_4.0,new_industry_5.0,new_industry_6.0,new_industry_7.0,new_industry_8.0,new_industry_9.0,new_industry_10.0,new_industry_11.0,new_industry_12.0,new_industry_13.0,new_industry_14.0,new_industry_15.0,new_industry_16.0,new_industry_17.0,new_industry_18.0,new_industry_19.0,new_industry_20.0,new_industry_21.0,fte_category_1.0,fte_category_2.0,fte_category_3.0,fte_category_4.0,cap_category_1.0,cap_category_2.0,cap_category_3.0,cap_category_4.0
LU0251710041,0.26562693820800903,-0.1290737942429667,-0.03497953429216542,-0.662428675227735,-0.0594632557427662,-0.3263001463245942,-0.0993580635685164,0.017112656786575076,-0.023537560647238397,0.026030761403896076,0.050689261626547244,0.09036842708113972,-0.018099517105943798,0.06058663879615179,-0.0395080826316562,1.1726021834515312,-0.013327147700360255,0.0060631385540932895,-0.04270515463150557,0.6003792848761542,-0.040542347028195404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NO0010808892,-0.14081174209465233,-0.1934270521317037,-0.039986719476288284,-0.19322275416372464,-0.10539981190344064,-0.18495535711467798,-0.03089212767713314,0.017109628768209845,-0.2014464185104661,-0.11911561506382988,1.119125309539322,-0.07135726760608109,-1.779102877885786,-0.13265194659538715,-0.03941254848090474,-0.11885750083476575,-0.019711852462961633,-0.11845831359023763,-0.03728505697032253,-0.25339954055557196,-0.0404812272554332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FR0000044323,0.6248528892685729,-0.20099195050290958,-0.05526021926335854,-0.12028545781681571,-0.02419276761292644,-0.19028477593725274,-0.06899024885599934,0.017530562466909427,-0.029987492564086317,-0.3193605445997963,-0.02710721554428043,-0.3132896905934178,-0.028813420165095412,0.09791406715025948,-0.03948264315803457,-0.13849928701713565,-0.012853273310122773,0.09661481607760321,-0.042409260784686646,0.10964672638497971,-0.04043871126819339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FR0000185506,0.7255585156011904,-0.2018806495108476,-0.06158052927657963,-0.13757946102667862,-0.02648054839803956,-0.19106945710500298,-0.08082120759023026,0.01742542775436957,-0.03494939452230929,-0.38110225388679303,0.7847695152654109,-0.39968652419234657,0.052588094997707883,0.14767860206747546,-0.039478812663083354,-0.13849928701713565,-0.012853273310122773,0.14363756836621064,-0.04209211141365128,0.18072888918303215,-0.0404496004572894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FR0000045213,0.7768121913746077,-0.21054027682823304,-0.05805107797758087,-0.15247438614498496,-0.0239093512737845,-0.1919334725992799,-0.08615323293518612,0.017380962997658615,-0.029369104129095817,-0.3176684440633695,0.22479342610609285,-0.31070976715532683,0.0009445214357177157,0.04043386871200253,-0.03948536666088316,-0.13849928701713565,-0.012853273310122773,0.04493117485506906,-0.04255558230169482,-0.004641912880767008,-0.040437274608289865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FR0010461053,0.2997733249846588,-0.19224897389593057,-0.055777159490226054,-0.08616331419400833,-0.024131466280380626,-0.18794929151127676,-0.05302846768512458,0.017112656786575076,-0.023537560647238397,-0.27574278097663485,-0.030681957872636792,-0.26407652571574314,-0.02919656190647562,0.18400030051576605,-0.03949590333826654,-0.13849928701713565,-0.012853273310122773,0.16883801553918565,-0.04329492089637961,0.3432942481606885,-0.0404426697482723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FR0000185514,-0.19860256069815635,-0.19114229318519457,-0.05637417239195448,-0.10863139257657703,-0.024157375301958526,-0.1886103839890833,-0.06170027480770557,0.017175809037674752,-0.029893129940873495,-0.3370751711970974,0.1537795727413026,-0.3421021278852645,-0.008069239229223257,0.2148083436783727,-0.03950462804742958,-0.13849928701713565,-0.012853273310122773,0.19839650824885968,-0.043751140309242716,0.3820806546526424,-0.040453818381739746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FR0000045346,0.4561146892937394,-0.20311434407762183,-0.05693219087321277,-0.13485174210066223,-0.024664383415689158,-0.19051312698949907,-0.07253299165309235,0.017112656786575076,-0.023537560647238397,-0.32301035063259864,-0.023508456633190376,-0.31707651432694806,-0.028420408246983546,0.1114097970381115,-0.03948489890849225,-0.13849928701713565,-0.012853273310122773,0.11144368033308687,-0.0424915491113291,0.10341811572854008,-0.04044378963500827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FR0000045072,1.0512220124579799,1.1081571475740246,-0.045159255968839615,3.4726225540043325,-0.018269795792033725,-0.03403081226862519,-0.02588255674786137,0.0171645783698235,-0.017433606962749627,-9.86935082009231,-2.9149085627208793,-12.217326828832832,-1.265106135740019,20.514605740674035,-0.039460241416351134,-0.13849928701713565,-0.012853273310122773,20.98860831261287,-0.040838921748757195,8.473041710645916,-0.040442877182918426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FR0010483768,0.3093120180387715,-0.1897122786341321,-0.05504399851940301,-0.0726354196344813,-0.020292297887540396,-0.22346627317400197,-0.0901137221878513,0.017112656786575076,-0.023537560647238397,-0.4787993696808354,0.8368117251300321,-0.5097443676884753,0.0694599421815545,0.2516994225591979,-0.039478689969770185,-0.13849928701713565,-0.012853273310122773,0.24166117511258214,-0.042153375225574496,0.3321777629362857,-0.0404382234041258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
IT0003121677,0.7025064562000405,-0.11006970137639774,-0.037392329330006545,0.13669783722193277,-0.01034386564662554,-0.1359667024853768,-0.03468789573575692,0.01715695359313126,0.00015953664005822243,0.6962510784057119,0.01632439618536668,0.8881994688285073,-0.023643592981880457,0.49550496054591403,-0.03944888248020584,-0.13849928701713565,-0.012853273310122773,0.5113938143835427,-0.04040728714762858,0.19620572202802192,-0.04037229962715377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
IE0001827041,1.696430197293797,1.6153127684743063,-0.04889729021217635,1.5099769162398131,-0.023884047262979477,1.276873224752467,-0.016766972738451208,0.017112656786575076,-0.023537560647238397,1.0847305351826124,0.05757348393679718,0.8527315416250442,-0.01735578352751319,0.26860108011487865,-0.03944800260227805,0.9915251928376881,-0.008702071201862874,0.10889732603800635,-0.03681572283540587,2.0984133279458437,-0.040508728079786734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DE000A0LAUP1,0.11052090770848101,-0.14075901214357975,-0.03153568302221212,-0.07407163773735738,-0.0032044573215687863,-0.11730415775409848,0.017064977349389433,0.017172782140311028,0.015839511579004668,-0.10219841633423112,0.05266538741620137,-0.0615850803599988,-0.0192753066745787,-0.13648669066233549,-0.039438705228679816,-0.13849928701713565,-0.012853273310122773,-0.12819232825853505,-0.043876013901727254,-0.18389837716561608,-0.040413562567864825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NL0000345577,0.2292243107691251,-0.21814098155443135,-0.04817197755136496,-0.1868502174294806,-0.03323002898571619,-0.19403078586562675,-0.034954630450199094,0.017112656786575076,-0.023537560647238397,-0.1493031100027313,0.11978119498032173,-0.10432819750414052,-0.009189198204114103,-0.14569292941972203,-0.03950228794729073,-0.13849928701713565,-0.033583831968477695,-0.13039816231379575,-0.0427179974058997,-0.27689765919398207,-0.04050004558428668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SE0016798763,-0.6243519137725161,-0.22090608823534721,-0.05645165175038584,-0.20056466210790572,-1.4665009865439924,-0.19474204160112588,-0.040217934227160156,0.017103274262238996,-2.6358701571199488,-0.14894973889703242,-0.4199691477795704,-0.10576735315560226,-0.04095152122466494,-0.1450938219315825,-0.03953141803991652,-0.13297896485199803,-0.012786414019952713,-0.13013130201746076,-0.04890999888120132,-0.2723623038655445,-0.040421559912196287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
DE0005470306,0.3587340552610139,-0.09127938294971409,-0.04028790404464557,-0.029050726230701412,-0.015991530916667426,-0.0622974858945752,-0.010256015210678015,0.017189082791768333,-0.01213941134659096,0.015550010975298465,0.11389425184581446,0.04148038372120612,-0.015124285242469388,-0.11621195901775666,-0.03935548334665792,-0.13832459327773255,0.11080811888573572,-0.10899337441177649,-0.034748786723621465,-0.16997580322113603,-0.04036165469795358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
PTCTT0AM0001,0.5207890742459113,-0.17173783570163167,-0.047511941111433545,-0.15250992086763307,-0.011269171925113822,-0.17590238946275483,-0.0026795124598577714,0.017112656786575076,-0.023537560647238397,-0.05598354111719562,0.16586502359212463,0.20883416399136817,0.0702062640429638,-0.10147821214580356,-0.0393828102839893,-0.08665653203541393,-0.01585933172325313,-0.0857400984324535,-0.03638144919872977,-0.24942319983629377,-0.040413596488052754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SE0000418923,0.3810527729029155,-0.2238135216931725,-0.03703709286321594,-0.18250415059700736,-0.014601423565306916,-0.19335949260328258,-0.0016924091245159006,0.01713075674491455,-0.009154916626015771,-0.14938502112932425,0.12411457943674373,-0.1040575507515455,-0.008747603269293542,-0.14601577902135948,-0.03941711557123941,-0.1380522928775836,-0.014553273564566456,-0.13073467277592948,-0.04272566772265291,-0.2769704342700557,-0.040392403259317665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
PLCFRPT00013,-0.4043022879940508,-0.04627300779013889,-0.04961020295837752,-0.15027702913458027,-0.031602050857760716,0.06011931139926102,-0.02462073503963626,0.017112656786575076,-0.023537560647238397,-0.004953110653286149,0.06184301480642594,-0.048018959530477044,-0.019901930537217564,-0.1461236359686182,-0.03903033260009749,-0.13849928701713565,-0.012853273310122773,-0.13072533647845816,-0.025269741056023882,-0.271522531753267,-0.04037392120011469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SE0016797773,-0.7437181688364641,-0.2243095950144859,-0.03444849972967696,-0.18735141404891917,-0.03734360315193558,-0.1963757181368881,-0.09063570607145711,0.017112659399429953,-0.05840897570817813,-0.15284511895846595,0.004344058513946614,-0.10865881997758192,-0.018222501591553305,-0.14622717676607858,-0.03912086268389227,-0.13849928701713565,-0.033583831968477695,-0.13076334256580685,-0.033794956869831104,-0.2793773821679001,-0.03984197612680878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SE0017131824,3.3511712402198572,-0.2212072928835071,-0.0450951305663624,-0.1854561524784709,-0.08666992964109325,-0.19302148401976912,0.03633834892481069,0.017112656786575076,-0.023537560647238397,-0.14950093868031503,-0.6916872431894636,-0.10541618161806873,-0.04661608402489663,-0.14555937209519473,-0.03948892628664803,-0.13613787132704563,-0.01590847779000848,-0.13050453755743388,-0.045878401657759846,-0.2738465377915581,-0.0404483489306337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
DK0010181676,0.2463079143528644,0.33581492329128504,-0.05003886005646549,-3.3419050664096344,0.5405261641636029,0.3355156586425503,-0.022168300588123028,0.017112656786575076,-0.023537560647238397,0.26221202781507075,0.009621777018439973,0.21267545925431627,-0.025387217614180013,-0.0048058127705034055,-0.03948865848174503,0.35406441549834716,-0.005421202469905604,-0.015222887884276181,-0.03952084305298789,0.10336197216409077,-0.04061871638137047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FI4000062781,0.7378602236978594,-0.08375475008536859,-0.04939260692265289,-0.1683142978030801,-0.025484023645805296,-0.15576425317381393,-0.018930389884757263,0.017112656786575076,-0.023537560647238397,-0.11808255103320828,0.02838592958925307,-0.06950457422242534,-0.02174624130616274,-0.1331759684211174,-0.039482664933957905,-0.13264704674713218,-0.02597613868931615,-0.11859132455350754,-0.040947616602827724,-0.2588099127483342,-0.04059259069642487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
